token_id,token_string,cleaned_token,token_label,has_leading_space,primary_signal,confidence_level,llm_category,final_category,n_contexts,has_contexts,gpu_id
4760,Ġplayer,player,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
4761,ersion,ersion,subword_en,False,SUBTOKEN,medium,SUFFIX,SUFFIX,10,True,0
4762,rep,rep,subword_en,False,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
4763,Ġreceive,receive,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4764,Ġparameter,parameter,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4766,Ġmiddle,middle,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4767,Ġstated,stated,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4768,Ġthroughout,throughout,word_en,True,WORD,very_high,FUNCTION,FUNCTION_PREP,10,True,0
4769,Time,Time,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
4770,Ġuint,uint,word_en,True,WORD,low,FUNCTION,FUNCTION_PARTICLE,10,True,0
4771,Ġserver,server,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4773,ptr,ptr,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0
4774,force,force,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4775,ĠHealth,Health,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
4776,Ġhab,hab,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
4777,stances,stances,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4778,Ġvariable,variable,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4779,Man,Man,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
4780,Ġprogress,progress,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4781,alle,alle,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
4782,ĠBritish,British,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
4783,Ġgone,gone,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4784,Ġmit,mit,word_en,True,WORD,medium,FUNCTION,FUNCTION_PARTICLE,10,True,0
4785,PP,PP,subword_en,False,AMBIGUOUS,subtoken_leaning,PREFIX,PREFIX,10,True,0
4786,fo,fo,subword_en,False,SUBTOKEN,very_high,PREFIX,PREFIX,10,True,0
4787,otes,otes,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
4788,adem,adem,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
4789,py,py,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
4790,ymbol,ymbol,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0
4792,stance,stance,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4793,base,base,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4794,ĠAccording,According,word_en,True,WORD,very_high,FUNCTION,FUNCTION_PARTICLE,10,True,0
4795,Ġresulting,resulting,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4796,Ġreduce,reduce,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4797,Ġblue,blue,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
4798,ĠAustral,Austral,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
4801,orney,orney,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
4802,Ġconnected,connected,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4803,Ġrules,rules,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4804,Ġmeeting,meeting,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
4805,bin,bin,subword_en,False,WORD,medium,NOUN_PROPER,NOUN_PROPER,10,True,0
4806,Ġsto,sto,word_en,True,WORD,low,FUNCTION,FUNCTION_PARTICLE,10,True,0
4807,Int,Int,subword_en,False,SUBTOKEN,high,PREFIX,PREFIX,10,True,0
4808,Ġskin,skin,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4809,Ġaspect,aspect,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4810,ĠWilli,Willi,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
4811,Ġregions,regions,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4812,Ġinternal,internal,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
4813,Ġexhib,exhib,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
4814,Key,Key,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
4815,Ġcosts,costs,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4817,Ġpassed,passed,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4818,pol,pol,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
4819,ĠBro,Bro,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
4820,operatorname,operatorname,subword_en,False,UNKNOWN,none,FUNCTION,FUNCTION_PARTICLE,0,False,0
4821,Ġcontinued,continued,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4822,Ġcollect,collect,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4823,Ġconsequ,consequ,word_en,True,WORD,low,STEM,STEM,8,True,0
4824,Ġcarried,carried,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4825,ĠEm,Em,word_en,True,WORD,low,FUNCTION,FUNCTION_PARTICLE,10,True,0
4826,style,style,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4827,TER,TER,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
4828,Ġcounter,counter,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4829,Ġnearly,nearly,word_en,True,WORD,very_high,ADVERB,ADVERB,10,True,0
4830,Ġonto,onto,word_en,True,WORD,very_high,FUNCTION,FUNCTION_PREP,10,True,0
4831,Ġdemand,demand,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4832,Ġfinancial,financial,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4833,Ġinfluence,influence,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4834,Ġyourself,yourself,word_en,True,WORD,very_high,PRONOUN,PRONOUN_REFLEXIVE,10,True,0
4835,item,item,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4836,Ġtask,task,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4837,iling,iling,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
4839,Ġchance,chance,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4840,Ġmess,mess,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4841,langle,langle,subword_en,False,SUBTOKEN,very_low,PREFIX,PREFIX,10,True,0
4843,asc,asc,subword_en,False,SUBTOKEN,high,STEM,STEM,10,True,0
4844,atever,atever,subword_en,False,SUBTOKEN,very_high,PREFIX,PREFIX,10,True,0
4845,Ġplaced,placed,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4847,Ġabsol,absol,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
4848,Ġrob,rob,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4849,Ġcollection,collection,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4850,Ġgets,gets,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4851,Ġcit,cit,word_en,True,WORD,low,FUNCTION,FUNCTION_PARTICLE,10,True,0
4852,Ġlives,lives,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4853,Ġdefine,define,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4854,Ġhearing,hearing,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4855,ĠHigh,High,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
4856,msg,msg,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4857,Ġletter,letter,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4858,Ġseparate,separate,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
4859,Ġlinks,links,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4860,Ġindicated,indicated,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4861,ded,ded,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
4862,overline,overline,subword_en,False,WORD,low,VERB,VERB_LEXICAL,10,True,0
4863,oses,oses,subword_en,False,SUBTOKEN,high,SUFFIX,SUFFIX,10,True,0
4864,Ġbrief,brief,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
4865,Ġbinding,binding,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4866,Ġmovement,movement,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4867,ĠTw,Tw,word_en,True,WORD,low,FUNCTION,FUNCTION_PARTICLE,10,True,0
4868,Ġscore,score,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4869,Ġmaximum,maximum,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
4870,Ġprocesses,processes,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4871,Ġwidth,width,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4872,Ġlinear,linear,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
4873,RI,RI,subword_en,False,SUBTOKEN,very_high,PREFIX,PREFIX,10,True,0
4874,Ġliqu,liqu,word_en,True,WORD,low,STEM,STEM,10,True,0
4875,oat,oat,subword_en,False,SUBTOKEN,medium,NOUN_COMMON,NOUN_COMMON,10,True,0
4876,Ġletters,letters,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4877,DA,DA,subword_en,False,SUBTOKEN,very_high,PREFIX,PREFIX,10,True,0
4878,ĠMus,Mus,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
4879,Ġnoted,noted,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4881,oto,oto,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
4882,Ġplaying,playing,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4883,NS,NS,subword_en,False,SUBTOKEN,very_high,FUNCTION,FUNCTION_PARTICLE,10,True,0
4884,Ġreaction,reaction,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4885,arest,arest,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
4886,Ġmoving,moving,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4887,Ġreflect,reflect,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4889,ĠAND,AND,word_en,True,WORD,very_high,FUNCTION,FUNCTION_CONJ,10,True,0
4891,Ġsolid,solid,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
4892,Ġtour,tour,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4893,Ġapplications,applications,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4894,omb,omb,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
4895,Ġreturned,returned,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4896,works,works,subword_en,False,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4897,color,color,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4898,Ġheight,height,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4899,PA,PA,subword_en,False,SUBTOKEN,high,PREFIX,PREFIX,10,True,0
4900,Ġign,ign,word_en,True,WORD,low,FUNCTION,FUNCTION_PARTICLE,10,True,0
4901,Ġenter,enter,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4902,ooth,ooth,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
4903,Ġvariables,variables,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4904,pa,pa,subword_en,False,SUBTOKEN,high,PREFIX,PREFIX,10,True,0
4905,itro,itro,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
4906,pling,pling,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
4907,Ġnamed,named,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4908,Ġextract,extract,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4909,font,font,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4910,Ġfields,fields,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4911,pective,pective,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
4912,Ġmedic,medic,word_en,True,WORD,medium,NOUN_PROPER,NOUN_PROPER,10,True,0
4913,ĠPark,Park,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
4914,asis,asis,subword_en,False,SUBTOKEN,high,PREFIX,PREFIX,10,True,0
4915,ĠAT,AT,word_en,True,WORD,very_high,FUNCTION,FUNCTION_PREP,10,True,0
4916,Ġbecomes,becomes,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4917,Ġyield,yield,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4918,Ġtherapy,therapy,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4919,related,related,subword_en,False,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
4920,Ġmort,mort,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
4921,omas,omas,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
4922,ĠMor,Mor,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
4923,ĠBecause,Because,word_en,True,WORD,very_high,FUNCTION,FUNCTION_CONJ,10,True,0
4924,free,free,subword_en,False,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
4925,Ġreached,reached,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4926,roy,roy,subword_en,False,WORD,high,NOUN_PROPER,NOUN_PROPER,10,True,0
4927,Ġsi,si,word_en,True,WORD,low,FUNCTION,FUNCTION_PARTICLE,10,True,0
4929,Ġbrother,brother,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
4930,asion,asion,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
4931,Ġperhaps,perhaps,word_en,True,WORD,very_high,ADVERB,ADVERB,10,True,0
4933,Ġgiving,giving,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4934,Ġkept,kept,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4936,Ġgrand,grand,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
4937,Ġsympt,sympt,word_en,True,WORD,low,STEM,STEM,10,True,0
4938,asp,asp,subword_en,False,AMBIGUOUS,word_leaning,NOUN_COMMON,NOUN_COMMON,10,True,0
4939,cules,cules,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
4940,inger,inger,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
4941,References,References,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
4942,Ġrelatively,relatively,word_en,True,WORD,very_high,ADVERB,ADVERB,10,True,0
4943,Here,Here,subword_en,False,WORD,very_high,FUNCTION,FUNCTION_PARTICLE,10,True,0
4944,Ġfit,fit,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4946,bra,bra,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0
4947,Class,Class,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
4948,Ġforms,forms,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4949,hold,hold,subword_en,False,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4950,Ġrevealed,revealed,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4951,Ġstraight,straight,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
4952,ĠEven,Even,word_en,True,WORD,very_high,ADVERB,ADVERB,10,True,0
4953,atur,atur,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
4955,Ġorg,org,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
4956,Ġwild,wild,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
4957,Ġitems,items,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4958,Ġvehicle,vehicle,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4959,Ġandroid,android,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
4960,iform,iform,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
4961,Ġexists,exists,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4962,Ġdied,died,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4963,stream,stream,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4964,Ġhour,hour,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4965,ĠAng,Ang,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
4966,ATE,ATE,subword_en,False,SUBTOKEN,high,SUFFIX,SUFFIX,10,True,0
4967,Why,Why,subword_en,False,WORD,very_high,FUNCTION,FUNCTION_PARTICLE,10,True,0
4968,Ġtool,tool,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4969,Ġinstit,instit,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
4970,Ġscient,scient,word_en,True,WORD,low,STEM,STEM,10,True,0
4971,grad,grad,subword_en,False,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
4972,Ġvector,vector,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4973,Ġsources,sources,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4974,ĠSub,Sub,word_en,True,WORD,very_high,FUNCTION,FUNCTION_PARTICLE,10,True,0
4975,Ġinjury,injury,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4976,DR,DR,subword_en,False,WORD,high,NOUN_PROPER,NOUN_PROPER,10,True,0
4977,othe,othe,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
4978,berg,berg,subword_en,False,SUBTOKEN,medium,STEM,STEM,10,True,0
4979,Ġtransform,transform,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4980,Ġmodern,modern,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
4981,Ġutil,util,word_en,True,WORD,low,NOUN_COMMON,NOUN_COMMON,10,True,0
4983,Ġstarting,starting,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4984,Ġjury,jury,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
4985,OO,OO,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
4986,omic,omic,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
4987,Ġhous,hous,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
4988,amin,amin,subword_en,False,SUBTOKEN,high,STEM,STEM,10,True,0
4989,df,df,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
4990,material,material,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
4991,rant,rant,subword_en,False,AMBIGUOUS,subtoken_leaning,VERB,VERB_LEXICAL,10,True,0
4993,Ġfix,fix,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
4994,erved,erved,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
4995,utive,utive,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
4996,Ġintr,intr,word_en,True,WORD,low,PREFIX,PREFIX,10,True,0
4997,func,func,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
4998,oman,oman,subword_en,False,SUBTOKEN,very_low,NOUN_PROPER,NOUN_PROPER,10,True,0
4999,Ġsafe,safe,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
5001,Ġregarding,regarding,word_en,True,WORD,very_high,FUNCTION,FUNCTION_PREP,10,True,0
5002,ĠCalifornia,California,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
5003,ĠSan,San,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
5004,Ġbottom,bottom,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
5005,cles,cles,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
5006,Ġboy,boy,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
5007,Ġsend,send,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
5008,Ġconvention,convention,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
5009,atin,atin,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
5010,Ġotherwise,otherwise,word_en,True,WORD,very_high,ADVERB,ADVERB,10,True,0
5011,otion,otion,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
5012,Ġreports,reports,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
5014,Ġparticipants,participants,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
5015,Ġtalking,talking,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
5016,Ġinteraction,interaction,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
5017,Ġstuff,stuff,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
5018,Ġsteps,steps,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
5019,Ġcombination,combination,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
5020,Ġmajority,majority,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
5021,ella,ella,subword_en,False,SUBTOKEN,low,STEM,STEM,10,True,0
5024,Ġedge,edge,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
5025,len,len,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
5026,Ġthick,thick,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
5027,Ġcontribut,contribut,word_en,True,WORD,low,VERB,VERB_LEXICAL,10,True,0
5028,Ġdomain,domain,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
5030,Ġpow,pow,word_en,True,WORD,low,NOUN_PROPER,NOUN_PROPER,10,True,0
5033,icit,icit,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
5034,erate,erate,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
5035,See,See,subword_en,False,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
5036,ech,ech,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
5037,ĠDon,Don,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
5038,ayout,ayout,subword_en,False,SUBTOKEN,medium,SUFFIX,SUFFIX,10,True,0
5039,Ab,Ab,subword_en,False,SUBTOKEN,very_high,PREFIX,PREFIX,10,True,0
5040,cons,cons,subword_en,False,WORD,low,NOUN_COMMON,NOUN_COMMON,10,True,0
5041,ĠWashington,Washington,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
5043,Ġplus,plus,word_en,True,WORD,very_high,FUNCTION,FUNCTION_PREP,10,True,0
5044,Ġbasic,basic,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
5045,case,case,subword_en,False,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
5046,Ġmaybe,maybe,word_en,True,WORD,very_high,ADVERB,ADVERB,10,True,0
5047,rend,rend,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
5048,Ġchannel,channel,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
5049,Ġcircuit,circuit,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
5050,Ġincor,incor,word_en,True,WORD,low,PREFIX,PREFIX,10,True,0
5051,urity,urity,subword_en,False,SUBTOKEN,medium,SUFFIX,SUFFIX,10,True,0
5052,Ġresistance,resistance,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
5053,Ġplaces,places,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
5054,Ġeconomic,economic,word_en,True,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
5055,Ġpicked,picked,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
5056,long,long,subword_en,False,WORD,very_high,ADJECTIVE,ADJECTIVE,10,True,0
5057,ĠGet,Get,word_en,True,WORD,very_high,VERB,VERB_LEXICAL,10,True,0
5058,Ġzero,zero,word_en,True,WORD,very_high,NUMERAL,NUMERAL,10,True,0
5059,grams,grams,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
5060,enses,enses,subword_en,False,SUBTOKEN,very_high,SUFFIX,SUFFIX,10,True,0
5061,Ġuns,uns,word_en,True,WORD,low,PRONOUN,PRONOUN,10,True,0
5063,abled,abled,subword_en,False,AMBIGUOUS,balanced,SUFFIX,SUFFIX,10,True,0
5065,Comp,Comp,subword_en,False,SUBTOKEN,medium,PREFIX,PREFIX,10,True,0
5066,Ġinfection,infection,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
5067,Ġcounsel,counsel,word_en,True,WORD,very_high,NOUN_PROPER,NOUN_PROPER,10,True,0
5068,Ġbeginning,beginning,word_en,True,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
5070,place,place,subword_en,False,WORD,very_high,NOUN_COMMON,NOUN_COMMON,10,True,0
5072,Me,Me,subword_en,False,WORD,very_high,PRONOUN,PRONOUN_PERSONAL,10,True,0
5073,fil,fil,subword_en,False,SUBTOKEN,very_high,STEM,STEM,10,True,0
